Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,53.070000,59.540001,50.680000,57.270000,57.270000,23692000
2017-05-01,57.799999,60.279999,51.889999,53.099998,53.099998,24574700
2017-06-01,53.220001,56.889999,50.889999,51.650002,51.650002,21765900
2017-07-01,51.980000,53.840000,38.619999,38.849998,38.849998,38970800
2017-08-01,39.980000,41.470001,33.930000,34.049999,34.049999,40911000
2017-09-01,34.230000,35.470001,30.320000,33.410000,33.410000,37235800
2017-10-01,33.520000,38.419998,32.990002,37.090000,37.090000,45803600
2017-11-01,36.740002,42.880001,34.080002,42.630001,42.630001,31348000
2017-12-01,42.389999,45.680000,41.369999,44.849998,44.849998,25849000
2018-01-01,44.700001,48.810001,39.529999,42.119999,42.119999,34441200
2018-02-01,41.889999,42.400002,37.799999,39.840000,39.840000,24203300
2018-03-01,39.849998,45.820000,36.770000,37.779999,37.779999,28795200
2018-04-01,37.590000,39.470001,34.639999,35.720001,35.720001,29919300
2018-05-01,35.689999,38.520000,34.700001,36.689999,36.689999,22402500
2018-06-01,36.959999,39.740002,34.360001,36.349998,36.349998,29220300
2018-07-01,36.099998,44.400002,35.660000,43.439999,43.439999,37399600
2018-08-01,43.599998,47.889999,41.980000,47.520000,47.520000,16827100
2018-09-01,47.720001,49.630001,45.580002,46.970001,46.970001,17455500
2018-10-01,46.900002,53.720001,42.830002,51.900002,51.900002,34123100
2018-11-01,52.279999,64.230003,49.070000,64.120003,64.120003,30538000
2018-12-01,64.650002,65.349998,53.549999,57.919998,57.919998,20277600
2019-01-01,57.169998,61.970001,52.520000,58.820000,58.820000,23790400
2019-02-01,59.410000,64.760002,55.349998,56.250000,56.250000,26735000
2019-03-01,56.680000,57.700001,51.049999,52.860001,52.860001,26865500
2019-04-01,53.430000,58.549999,50.000000,54.380001,54.380001,24233100
2019-05-01,54.340000,54.549999,45.950001,46.080002,46.080002,16664800
2019-06-01,45.970001,51.869999,45.849998,47.730000,47.730000,18667500
2019-07-01,48.230000,55.209999,41.580002,42.430000,42.430000,34920500
2019-08-01,42.689999,43.290001,35.889999,37.540001,37.540001,17417700
2019-09-01,36.900002,39.580002,34.529999,36.299999,36.299999,20730500
2019-10-01,36.590000,39.849998,32.970001,37.560001,37.560001,35420200
2019-11-01,37.910000,40.169998,37.049999,39.070000,39.070000,15773500
2019-12-01,39.930000,41.790001,37.560001,40.310001,40.310001,23005300
2020-01-01,40.700001,43.650002,38.330002,41.070000,41.070000,26884800
2020-02-01,41.250000,47.500000,27.980000,28.450001,28.450001,36098900
2020-03-01,28.360001,28.680000,7.010000,12.890000,12.890000,139436300
2020-04-01,11.660000,16.490000,10.080000,15.020000,15.020000,135482200
2020-05-01,14.080000,14.560000,7.250000,12.950000,12.950000,471919600
2020-06-01,13.000000,25.940001,13.000000,17.799999,17.799999,855504500
2020-07-01,18.230000,19.500000,15.420000,15.810000,15.810000,316333500
2020-08-01,15.740000,19.549999,14.650000,17.879999,17.879999,209834700
2020-09-01,17.600000,18.940001,15.060000,16.100000,16.100000,181131300
2020-10-01,16.299999,18.700001,15.450000,17.570000,17.570000,202211400
2020-11-01,17.520000,23.540001,16.799999,22.629999,22.629999,185425400
2020-12-01,22.719999,27.480000,22.180000,24.450001,24.450001,158654500
