Date,Open,High,Low,Close,Adj Close,Volume
2004-03-01,3.450000,4.030000,2.950000,3.850000,3.709517,4082000
2004-04-01,3.850000,4.480000,3.520000,4.070000,3.921491,3546400
2004-05-01,4.050000,4.900000,3.660000,4.850000,4.673029,1823800
2004-06-01,4.850000,7.400000,4.640000,7.150000,6.889104,6288100
2004-07-01,7.150000,7.200000,5.370000,6.300000,6.070120,4199500
2004-08-01,6.350000,7.300000,5.280000,7.250000,6.985455,2682400
2004-09-01,7.250000,8.750000,6.080000,6.160000,5.935228,2890800
2004-10-01,6.160000,7.100000,5.700000,6.630000,6.388079,1432000
2004-11-01,6.800000,6.890000,6.020000,6.260000,6.031579,880200
2004-12-01,6.210000,7.000000,6.110000,6.830000,6.580780,1170500
2005-01-01,6.800000,7.300000,6.100000,6.640000,6.397713,3134100
2005-02-01,6.660000,6.750000,5.900000,6.510000,6.272458,1974300
2005-03-01,6.510000,7.120000,6.340000,6.540000,6.301362,2113700
2005-04-01,6.500000,6.830000,5.820000,5.920000,5.703986,526500
2005-05-01,6.000000,6.000000,4.250000,5.340000,5.145150,1731300
2005-06-01,5.410000,5.780000,3.800000,4.050000,3.902220,1718700
2005-07-01,4.090000,4.740000,4.070000,4.610000,4.441786,777800
2005-08-01,4.650000,4.660000,3.560000,3.700000,3.564991,1126000
2005-09-01,3.750000,3.750000,2.230000,2.940000,2.832722,6129800
2005-10-01,2.920000,3.100000,2.420000,2.660000,2.562939,3457200
2005-11-01,2.740000,3.970000,2.500000,3.800000,3.661342,7345200
2005-12-01,3.850000,4.380000,3.450000,3.990000,3.844409,2623300
2006-01-01,3.750000,4.250000,3.500000,3.750000,3.613166,2656900
2006-02-01,3.750000,5.100000,3.620000,4.950000,4.769380,3723000
2006-03-01,4.950000,5.900000,4.500000,5.210000,5.019893,5047000
2006-04-01,5.200000,5.500000,3.650000,3.660000,3.526450,4458200
2006-05-01,3.700000,4.200000,3.460000,3.850000,3.709517,4753000
2006-06-01,3.850000,3.880000,2.870000,3.400000,3.275938,4003700
2006-07-01,3.420000,3.440000,2.730000,3.290000,3.169951,1702400
2006-08-01,3.350000,3.990000,3.050000,3.950000,3.805869,4340500
2006-09-01,3.960000,4.750000,3.840000,4.160000,4.008206,4087200
2006-10-01,4.100000,4.450000,3.750000,4.080000,3.931125,2311400
2006-11-01,4.050000,5.100000,3.920000,4.660000,4.489961,4083500
2006-12-01,4.580000,5.400000,4.450000,4.900000,4.721204,4982400
2007-01-01,4.750000,6.340000,4.650000,6.000000,5.781065,6795200
2007-02-01,6.000000,6.450000,4.540000,4.640000,4.470691,9396200
2007-03-01,4.500000,4.600000,3.120000,3.150000,3.035060,4690200
2007-04-01,3.290000,3.690000,3.000000,3.350000,3.227762,4463200
2007-05-01,3.350000,4.150000,2.970000,3.870000,3.728788,4633100
2007-06-01,3.870000,3.930000,3.430000,3.620000,3.487910,1167600
2007-07-01,3.580000,3.640000,2.950000,2.960000,2.851993,1989500
2007-08-01,3.000000,3.750000,2.600000,3.650000,3.516815,2343900
2007-09-01,3.660000,4.400000,3.110000,4.380000,4.220179,2850900
2007-10-01,4.380000,5.300000,4.020000,5.150000,4.962081,3519300
2007-11-01,5.120000,5.250000,4.400000,5.130000,4.942812,2870800
2007-12-01,5.000000,5.220000,4.740000,5.100000,4.913906,1701200
2008-01-01,5.190000,5.340000,4.500000,5.070000,4.885001,3089700
2008-02-01,5.070000,5.250000,4.650000,5.200000,5.010257,1811400
2008-03-01,5.150000,6.450000,4.350000,6.000000,5.781065,5181300
2008-04-01,5.960000,8.090000,5.950000,7.950000,7.659913,21869600
2008-05-01,8.000000,8.900000,6.180000,7.320000,7.052901,19045200
2008-06-01,7.350000,7.420000,6.500000,6.950000,6.696402,12822700
2008-07-01,6.980000,9.860000,6.600000,8.820000,8.498167,23269900
2008-08-01,8.800000,9.730000,7.190000,9.030000,8.700505,14786600
2008-09-01,9.200000,11.100000,8.600000,9.280000,8.941381,20363900
2008-10-01,9.270000,9.360000,4.910000,7.000000,6.744577,19027500
2008-11-01,7.000000,7.400000,3.500000,4.480000,4.316530,16404800
2008-12-01,4.380000,6.420000,3.800000,6.380000,6.147201,19256900
2009-01-01,6.430000,6.700000,4.060000,4.070000,3.921491,10465900
2009-02-01,4.040000,4.850000,3.080000,3.170000,3.054330,9551000
2009-03-01,3.110000,3.800000,2.170000,3.730000,3.593896,19272200
2009-04-01,3.680000,5.500000,3.520000,4.990000,4.807920,17919600
2009-05-01,4.940000,5.600000,4.590000,5.260000,5.068069,14815600
2009-06-01,5.300000,6.080000,4.240000,6.020000,5.800336,16856200
2009-07-01,5.760000,7.100000,5.160000,6.390000,6.156836,18646300
2009-08-01,6.460000,7.500000,6.140000,7.320000,7.052901,14868900
2009-09-01,7.250000,8.800000,7.050000,8.260000,7.958601,15422100
2009-10-01,8.190000,9.180000,7.050000,7.090000,6.831294,12981500
2009-11-01,7.110000,7.290000,6.120000,6.240000,6.012309,8090800
2009-12-01,6.330000,7.680000,6.230000,7.000000,6.744577,8854700
2010-01-01,7.090000,7.330000,5.940000,5.940000,5.723256,9401600
2010-02-01,5.960000,8.070000,5.900000,7.780000,7.496116,11133000
2010-03-01,7.820000,8.150000,7.340000,7.370000,7.101077,8962600
2010-04-01,7.450000,7.510000,6.540000,7.120000,6.860198,15616800
2010-05-01,7.140000,7.310000,6.590000,7.120000,6.860198,15092100
2010-06-01,7.050000,7.320000,5.160000,5.170000,4.981352,16859500
2010-07-01,5.200000,6.200000,5.080000,6.000000,5.781065,12820600
2010-08-01,6.050000,6.100000,4.690000,4.900000,4.721204,11149800
2010-09-01,4.980000,6.070000,4.870000,5.990000,5.771431,14635800
2010-10-01,6.020000,7.650000,5.730000,7.320000,7.052901,17972200
2010-11-01,7.370000,8.050000,6.610000,7.900000,7.611738,11023300
2010-12-01,7.950000,8.690000,7.730000,7.840000,7.553927,12254900
2011-01-01,7.860000,8.100000,7.310000,7.390000,7.120347,8530600
2011-02-01,7.450000,7.730000,6.550000,6.640000,6.397713,16443300
2011-03-01,6.630000,7.240000,5.950000,6.010000,5.790702,30452600
2011-04-01,6.050000,6.090000,5.320000,5.840000,5.626905,17618400
2011-05-01,5.880000,6.240000,5.490000,5.540000,5.337852,10977600
2011-06-01,5.560000,6.100000,5.360000,5.700000,5.492013,11275300
2011-07-01,5.730000,6.090000,4.650000,4.700000,4.528502,12951100
2011-08-01,4.780000,4.840000,3.820000,4.180000,4.027476,16326800
2011-09-01,4.150000,4.620000,3.670000,4.210000,4.056382,10034300
2011-10-01,4.170000,5.600000,3.890000,5.350000,5.154784,16081400
2011-11-01,5.150000,6.000000,5.050000,5.950000,5.732891,12302900
2011-12-01,5.910000,6.480000,5.650000,5.800000,5.588364,10872900
2012-01-01,5.910000,6.980000,5.190000,6.960000,6.706036,10831400
2012-02-01,6.500000,6.810000,5.160000,5.310000,5.116243,15455600
2012-03-01,5.300000,5.470000,4.920000,5.230000,5.039162,12205100
2012-04-01,5.200000,5.890000,4.920000,5.660000,5.453473,10877200
2012-05-01,5.660000,5.900000,5.180000,5.780000,5.569094,10079500
2012-06-01,5.690000,6.660000,5.450000,6.510000,6.272458,14466900
2012-07-01,6.560000,7.000000,5.830000,6.370000,6.137565,18603100
2012-08-01,6.420000,6.600000,5.760000,5.930000,5.713621,11589400
2012-09-01,5.900000,6.000000,5.560000,5.590000,5.386027,10481400
2012-10-01,5.610000,6.020000,5.160000,5.930000,5.713621,14289800
2012-11-01,5.970000,6.290000,5.600000,6.240000,6.012309,10967500
2012-12-01,6.260000,6.860000,6.140000,6.570000,6.330267,10295400
2013-01-01,6.740000,7.300000,5.520000,5.770000,5.559460,19646700
2013-02-01,5.750000,5.970000,5.310000,5.670000,5.463108,19666800
2013-03-01,5.650000,6.480000,5.620000,5.770000,5.559460,21102700
2013-04-01,5.750000,5.900000,5.180000,5.490000,5.289675,27446500
2013-05-01,5.510000,6.040000,5.310000,5.960000,5.742527,16938500
2013-06-01,5.960000,6.420000,5.770000,6.110000,5.887053,16810300
2013-07-01,6.100000,7.880000,6.020000,7.640000,7.361225,18873200
2013-08-01,7.700000,7.800000,6.900000,7.000000,6.744577,12108900
2013-09-01,7.090000,7.780000,6.960000,7.440000,7.168522,13881800
2013-10-01,7.420000,8.580000,7.350000,8.240000,7.939331,22077400
2013-11-01,8.230000,9.240000,8.080000,9.120000,8.787220,17839300
2013-12-01,9.150000,9.760000,8.610000,9.630000,9.278611,14212800
2014-01-01,9.620000,11.200000,9.530000,10.160000,9.789273,28233300
2014-02-01,10.150000,12.520000,9.460000,12.040000,11.600673,23025000
2014-03-01,11.960000,14.750000,11.650000,13.960000,13.450614,37475400
2014-04-01,14.020000,15.250000,12.350000,14.450000,13.922734,23415700
2014-05-01,14.500000,15.870000,13.720000,15.440000,14.876610,19074600
2014-06-01,15.560000,16.490000,13.640000,13.710000,13.209736,24459000
2014-07-01,13.740000,15.000000,12.670000,13.930000,13.421710,24516900
2014-08-01,13.930000,16.080000,13.360000,15.600000,15.030773,16109200
2014-09-01,15.610000,15.890000,13.320000,13.450000,12.959222,16177100
2014-10-01,13.260000,17.490000,12.520000,17.340000,16.707283,28864100
2014-11-01,17.430000,21.200001,17.360001,20.290001,19.549641,20609700
2014-12-01,21.410000,26.660000,20.250000,26.049999,25.099463,33361600
2015-01-01,26.209999,27.660000,18.590000,19.440001,18.730656,38411700
2015-02-01,20.020000,20.860001,18.010000,18.510000,17.834589,46730100
2015-03-01,18.500000,22.490000,18.379999,22.030001,21.226151,35443400
2015-04-01,21.709999,24.760000,20.860001,23.080000,22.237839,24602900
2015-05-01,23.309999,26.100000,22.809999,24.219999,23.336237,31839000
2015-06-01,24.240000,25.370001,20.750000,23.750000,22.883389,31724500
2015-07-01,24.020000,24.809999,19.870001,21.719999,20.927458,26313500
2015-08-01,21.969999,26.000000,20.049999,22.660000,21.833162,24616800
2015-09-01,22.260000,25.590000,22.209999,24.680000,23.779453,18170200
2015-10-01,24.600000,35.750000,23.770000,34.700001,33.433842,32666400
2015-11-01,34.889999,38.520000,33.880001,36.200001,34.879097,23290100
2015-12-01,36.250000,40.130001,35.200001,35.330002,34.040852,23950500
2016-01-01,34.430000,37.590000,28.400000,35.209999,33.925220,32713200
2016-02-01,35.389999,43.950001,30.650000,43.020000,41.450241,27221900
2016-03-01,43.439999,48.139999,42.930000,47.189999,45.468086,26175500
2016-04-01,46.119999,50.950001,41.860001,42.070000,40.534912,25636900
2016-05-01,42.049999,43.980000,39.630001,40.459999,38.983658,15996400
2016-06-01,40.150002,42.369999,34.689999,37.959999,36.574883,22580300
2016-07-01,37.980000,46.919998,37.400002,45.529999,43.868656,18573500
2016-08-01,45.639999,47.099998,43.869999,46.980000,45.265751,10632800
2016-09-01,47.220001,49.869999,45.840000,48.599998,46.826630,12835100
2016-10-01,48.400002,51.529999,44.299999,45.029999,43.386902,16186100
2016-11-01,45.000000,53.349998,44.279999,51.349998,49.476292,14371800
2016-12-01,51.299999,60.900002,50.009998,57.000000,54.920128,15297700
2017-01-01,57.549999,58.500000,50.200001,50.950001,49.090885,16174800
2017-02-01,51.099998,52.400002,48.650002,48.650002,46.874817,13173600
2017-03-01,49.349998,50.299999,46.049999,46.450001,44.755093,19566400
2017-04-01,46.500000,56.150002,45.450001,54.299999,52.318653,18738300
2017-05-01,54.599998,55.799999,48.900002,50.099998,48.271900,13591200
2017-06-01,50.349998,59.450001,45.580002,46.950001,45.236843,26232900
2017-07-01,47.150002,48.650002,39.450001,41.400002,39.889359,24975700
2017-08-01,41.599998,44.299999,40.509998,42.849998,41.286446,16585300
2017-09-01,43.000000,43.049999,36.200001,37.549999,36.179840,28699200
2017-10-01,37.799999,42.700001,32.950001,33.500000,32.277618,33961500
2017-11-01,33.750000,43.400002,32.400002,43.150002,41.575500,27470200
2017-12-01,42.349998,43.299999,39.299999,39.849998,38.520168,19864700
2018-01-01,40.000000,40.700001,35.200001,37.349998,36.103603,23838700
2018-02-01,37.000000,39.299999,34.650002,36.000000,34.798649,20018900
2018-03-01,36.099998,39.000000,34.549999,38.700001,37.526581,24307500
2018-04-01,38.700001,42.700001,36.700001,41.200001,39.950790,18884400
2018-05-01,41.150002,41.700001,35.299999,37.000000,35.878132,18403200
2018-06-01,37.250000,40.049999,35.450001,35.950001,34.975594,14438500
2018-07-01,35.700001,41.750000,35.099998,40.099998,39.013107,14750100
2018-08-01,40.099998,44.250000,38.599998,41.500000,40.375160,10496000
2018-09-01,41.400002,41.599998,38.099998,40.099998,39.123058,8864800
2018-10-01,40.200001,40.200001,31.459999,34.610001,33.766808,18881300
2018-11-01,34.880001,40.180000,34.799999,40.139999,39.162083,10038900
2018-12-01,40.270000,40.299999,24.809999,26.410000,25.851572,17129000
2019-01-01,26.090000,34.150002,25.410000,32.020000,31.342955,20823200
2019-02-01,32.040001,32.889999,28.910000,29.750000,29.120951,13673200
2019-03-01,29.980000,30.049999,24.240000,26.250000,25.795687,20022400
2019-04-01,26.370001,30.750000,26.299999,28.209999,27.721767,18907500
2019-05-01,28.270000,28.790001,24.910000,24.980000,24.547667,15398700
2019-06-01,24.879999,27.670000,24.879999,27.430000,27.075781,11325600
2019-07-01,27.629999,29.200001,25.620001,25.990000,25.654379,13516900
2019-08-01,26.280001,27.110001,22.840000,24.410000,24.094780,13875400
2019-09-01,24.040001,28.629999,22.920000,26.260000,26.047283,12797700
2019-10-01,26.430000,30.410000,25.030001,28.610001,28.378246,18807100
2019-11-01,29.000000,31.299999,28.320000,30.290001,30.044640,9686100
2019-12-01,30.350000,31.340000,28.850000,29.290001,29.169300,10334600
2020-01-01,29.629999,30.760000,26.870001,27.879999,27.765108,12953300
2020-02-01,28.180000,30.750000,20.520000,20.879999,20.793955,13878600
2020-03-01,20.840000,20.900000,7.550000,10.440000,10.440000,46590900
2020-04-01,10.160000,16.030001,9.100000,14.400000,14.400000,33924500
2020-05-01,13.650000,16.900000,10.310000,14.430000,14.430000,33796400
2020-06-01,14.560000,22.350000,13.010000,14.040000,14.040000,36532300
2020-07-01,14.540000,14.900000,11.500000,11.890000,11.890000,24581200
2020-08-01,11.840000,14.520000,11.510000,13.440000,13.440000,17679900
2020-09-01,13.250000,15.060000,12.150000,12.890000,12.890000,21917000
2020-10-01,12.910000,16.510000,12.510000,13.850000,13.850000,24542000
2020-11-01,13.910000,22.440001,13.380000,20.260000,20.260000,32606000
2020-12-01,20.780001,21.959999,17.219999,17.700001,17.700001,34420300
